Season,Round,home_EOL,away_EOL,home_result
2015,9,75,72,-1
2015,9,74,62,1
2015,9,75,75,-1
2015,9,73,74,1
2015,9,70,74,1
2015,9,92,76,-1
2015,9,85,85,1
2015,9,81,77,1
2015,9,80,96,0
2015,10,85,70,1
2015,10,75,81,-1
2015,10,77,74,-1
2015,10,73,85,1
2015,10,76,74,1
2015,10,96,92,1
2015,10,80,74,1
2015,10,73,74,-1
2015,10,62,73,1
2015,11,73,76,-1
2015,11,74,85,1
2015,11,74,72,-1
2015,11,74,96,-1
2015,11,70,63,1
2015,11,86,76,0
2015,11,75,75,1
2015,11,81,73,1
2015,11,92,81,1
2015,12,62,92,0
2015,12,76,86,-1
2015,12,81,74,-1
2015,12,96,73,1
2015,12,76,75,0
2015,12,85,82,1
2015,12,73,72,-1
2015,12,73,75,1
2015,12,75,70,-1
2015,13,75,75,-1
2015,13,84,76,1
2015,13,73,96,-1
2015,13,70,74,1
2015,13,85,72,1
2015,13,75,63,1
2015,13,73,76,1
2015,13,81,80,1
2015,13,75,92,1
2015,14,92,74,1
2015,14,62,74,0
2015,14,80,73,1
2015,14,72,71,-1
2015,14,75,84,-1
2015,14,76,81,-1
2015,14,96,85,1
2015,14,73,76,1
2015,14,75,75,1
2015,15,74,75,1
2015,15,75,76,0
2015,15,74,73,0
2015,15,73,91,1
2015,15,71,96,-1
2015,15,85,72,-1
2015,15,76,75,0
2015,15,86,80,0
2015,15,82,62,0
2015,16,72,76,0
2015,16,96,74,1
2015,16,73,75,-1
2015,16,76,71,1
2015,16,91,82,0
2015,16,75,73,0
2015,16,74,86,-1
2015,16,63,85,-1
2015,16,81,75,1
2015,17,76,96,-1
2015,17,74,91,1
2015,17,71,81,1
2015,17,85,73,0
2015,17,86,75,0
2015,17,75,63,0
2015,17,82,72,1
2015,17,73,74,-1
2015,17,74,76,0
2015,18,82,96,1
2015,18,73,72,-1
2015,18,76,63,1
2015,18,74,75,1
2015,18,75,80,-1
2015,18,85,76,1
2015,18,86,91,0
2015,18,75,72,1
2015,18,71,74,1
2015,19,75,83,0
2015,19,76,76,0
2015,19,81,75,1
2015,19,96,85,0
2015,19,72,86,-1
2015,19,74,75,-1
2015,19,91,71,-1
2015,19,62,73,-1
2015,19,73,75,0
2015,20,85,81,1
2015,20,74,91,-1
2015,20,83,74,1
2015,20,73,62,0
2015,20,75,96,-1
2015,20,76,72,-1
2015,20,73,76,1
2015,20,75,86,1
2015,20,72,75,0
2015,21,91,76,1
2015,21,85,83,-1
2015,21,96,73,1
2015,21,75,72,1
2015,21,81,73,1
2015,21,73,75,1
2015,21,75,85,1
2015,21,73,74,-1
2015,21,75,62,-1
2015,22,74,91,-1
2015,22,63,96,-1
2015,22,75,74,0
2015,22,76,75,1
2015,22,84,76,0
2015,22,72,85,0
2015,22,72,75,0
2015,22,73,81,0
2015,22,83,72,1
2015,23,96,72,1
2015,23,91,84,1
2015,23,72,72,1
2015,23,74,76,1
2015,23,86,75,1
2015,23,75,74,0
2015,23,75,73,1
2015,23,81,63,1
2015,23,76,84,-1
2015,24,74,72,0
2015,24,75,96,-1
2015,24,73,91,0
2015,24,75,75,-1
2015,24,71,84,1
2015,24,84,74,1
2015,24,75,81,0
2015,24,72,75,1
2015,24,62,86,-1
2015,25,86,74,1
2015,25,74,73,1
2015,25,75,96,-1
2015,25,72,76,-1
2015,25,75,62,1
2015,25,72,85,0
2015,25,91,73,0
2015,25,84,74,1
2015,25,81,75,1
2015,26,73,72,-1
2015,26,62,74,0
2015,26,74,75,1
2015,26,74,71,1
2015,26,75,90,-1
2015,26,73,75,0
2015,26,85,86,-1
2015,26,76,85,0
2015,26,96,81,-1
2015,27,75,75,0
2015,27,74,81,-1
2015,27,86,73,1
2015,27,74,73,1
2015,27,75,76,0
2015,27,85,74,1
2015,27,90,96,-1
2015,27,71,85,0
2015,27,73,62,1
2015,28,75,73,0
2015,28,76,87,-1
2015,28,85,75,0
2015,28,62,71,1
2015,28,82,90,1
2015,28,96,75,1
2015,28,73,85,-1
2015,28,73,74,1
2015,28,74,75,1
2015,29,75,82,0
2015,29,73,73,0
2015,29,90,62,1
2015,29,75,76,-1
2015,29,74,96,-1
2015,29,87,75,1
2015,29,71,74,1
2015,29,75,72,1
2015,29,85,85,0
2015,30,76,85,1
2015,30,73,87,0
2015,30,90,75,1
2015,30,75,74,-1
2015,30,72,71,1
2015,30,74,75,0
2015,30,96,73,1
2015,30,62,75,0
2015,30,82,85,1
2015,31,75,62,-1
2015,31,71,73,0
2015,31,85,74,0
2015,31,85,74,1
2015,31,75,75,1
2015,31,74,90,0
2015,31,87,96,1
2015,31,76,73,-1
2015,31,73,82,-1
2015,32,73,74,0
2015,32,74,75,0
2015,32,90,73,1
2015,32,74,74,1
2015,32,82,87,1
2015,32,96,71,-1
2015,32,74,76,1
2015,32,63,85,-1
2015,32,73,85,1
2015,33,84,63,1
2015,33,74,96,1
2015,33,73,75,0
2015,33,76,73,1
2015,33,87,74,1
2015,33,74,73,1
2015,33,75,83,-1
2015,33,71,74,-1
2015,33,85,90,1
2015,34,73,84,1
2015,34,75,75,1
2015,34,83,71,-1
2015,34,96,76,1
2015,34,73,85,0
2015,34,75,87,1
2015,34,74,73,1
2015,34,90,75,1
2015,34,63,75,-1
2021,1,94,75,1
2021,1,80,69,0
2021,1,73,78,-1
2021,1,70,70,-1
2021,1,66,73,-1
2021,1,74,74,-1
2021,1,91,80,1
2021,1,84,75,1
2021,1,79,84,0
2021,2,75,81,-1
2021,2,69,73,1
2021,2,73,90,1
2021,2,84,85,0
2021,2,80,64,0
2021,2,75,71,-1
2021,2,76,73,-1
2021,2,77,94,1
2021,2,69,80,0
2021,3,65,74,1
2021,3,89,69,1
2021,3,81,78,1
2021,3,73,80,-1
2021,3,72,84,0
2021,3,74,69,1
2021,3,84,76,1
2021,3,80,73,0
2021,3,94,75,1
2021,4,73,84,-1
2021,4,70,74,0
2021,4,73,73,-1
2021,4,77,89,-1
2021,4,74,84,-1
2021,4,69,94,-1
2021,4,80,81,0
2021,4,73,81,0
2021,4,76,65,0
2021,5,72,73,0
2021,5,95,81,1
2021,5,74,80,-1
2021,5,85,74,1
2021,5,65,70,0
2021,5,89,76,1
2021,5,81,69,1
2021,5,73,78,0
2021,5,84,74,1
2021,6,76,73,0
2021,6,69,89,-1
2021,6,74,74,1
2021,6,81,74,0
2021,6,72,94,-1
2021,6,80,85,1
2021,6,70,84,-1
2021,6,73,81,0
2021,6,78,66,-1
2021,7,74,72,0
2021,7,74,73,-1
2021,7,72,76,0
2021,7,85,69,1
2021,7,74,81,0
2021,7,66,69,1
2021,7,89,94,-1
2021,7,80,78,1
2021,7,84,80,1
2021,8,63,83,-1
2021,8,95,74,0
2021,8,80,73,0
2021,8,77,68,0
2021,8,76,80,-1
2021,8,79,85,0
2021,8,72,88,-1
2021,8,68,71,-1
2021,8,72,66,-1
2021,9,80,74,1
2021,9,73,68,0
2021,9,88,72,-1
2021,9,84,63,1
2021,9,68,95,-1
2021,9,66,79,0
2021,9,80,75,1
2021,9,83,72,0
2021,9,71,78,0
2021,10,72,66,1
2021,10,63,71,1
2021,10,79,89,0
2021,10,72,80,0
2021,10,68,81,0
2021,10,95,85,0
2021,10,74,68,-1
2021,10,75,84,-1
2021,10,78,73,1
2021,11,80,79,1
2021,11,81,73,0
2021,11,89,68,-1
2021,11,68,62,1
2021,11,71,72,-1
2021,11,85,74,1
2021,11,67,96,0
2021,11,73,75,0
2021,11,84,77,1
2021,12,79,81,0
2021,12,73,71,0
2021,12,68,67,0
2021,12,73,89,-1
2021,12,75,68,-1
2021,12,62,73,-1
2021,12,96,80,1
2021,12,72,84,-1
2021,12,77,85,-1
2021,13,67,89,1
2021,13,73,79,-1
2021,13,81,77,-1
2021,13,71,73,-1
2021,13,85,72,0
2021,13,75,62,-1
2021,13,84,96,-1
2021,13,68,73,1
2021,13,80,68,1
2021,14,62,81,-1
2021,14,79,84,1
2021,14,72,73,-1
2021,14,78,68,-1
2021,14,73,67,-1
2021,14,73,75,1
2021,14,68,85,-1
2021,14,89,80,1
2021,14,96,71,1
2021,15,81,96,1
2021,15,84,72,0
2021,15,68,72,1
2021,15,71,79,-1
2021,15,75,78,1
2021,15,67,80,0
2021,15,86,89,-1
2021,15,73,68,-1
2021,15,62,73,1
2021,16,67,85,1
2021,16,89,71,0
2021,16,72,73,0
2021,16,78,62,0
2021,16,72,73,1
2021,16,80,86,0
2021,16,69,81,0
2021,16,96,69,1
2021,16,79,74,1
2021,17,80,72,1
2021,17,85,88,1
2021,17,73,78,-1
2021,17,70,80,-1
2021,17,74,72,-1
2021,17,62,69,1
2021,17,73,96,-1
2021,17,69,79,0
2021,17,86,68,1
2021,18,81,88,1
2021,18,62,79,-1
2021,18,73,67,1
2021,18,85,81,-1
2021,18,69,69,1
2021,18,70,86,1
2021,18,73,73,-1
2021,18,74,96,-1
2021,18,78,72,1
2021,19,69,70,1
2021,19,96,78,1
2021,19,88,73,1
2021,19,79,73,1
2021,19,67,81,0
2021,19,73,74,0
2021,19,86,85,1
2021,19,72,62,1
2021,19,81,69,1
2021,20,73,96,-1
2021,20,73,80,-1
2021,20,84,69,1
2021,20,69,89,1
2021,20,70,68,1
2021,20,74,86,-1
2021,20,81,72,-1
2021,20,77,79,-1
2021,21,86,72,1
2021,21,85,70,0
2021,21,89,77,0
2021,21,70,73,0
2021,21,72,70,0
2021,21,68,74,0
2021,21,79,71,1
2021,21,80,81,0
2021,21,95,63,0
2021,22,63,81,-1
2021,22,81,70,-1
2021,22,79,95,1
2021,22,72,69,-1
2021,22,70,68,-1
2021,22,73,89,-1
2021,22,72,84,0
2021,22,72,86,-1
2021,22,77,73,1
2021,23,73,80,1
2021,23,95,71,1
2021,23,88,63,1
2021,23,69,73,1
2021,23,81,72,1
2021,23,86,81,1
2021,23,68,77,0
2021,23,70,72,-1
2021,23,84,70,-1
2020,1,94,74,0
2020,1,91,74,1
2020,1,82,62,1
2020,1,83,81,1
2020,1,76,66,-1
2020,1,72,75,1
2020,1,80,80,0
2020,1,82,78,1
2020,1,67,77,-1
2020,2,81,92,-1
2020,2,78,77,1
2020,2,66,81,-1
2020,2,74,79,-1
2020,2,75,67,0
2020,2,62,69,-1
2020,2,79,94,-1
2020,2,78,82,1
2020,2,75,83,-1
2020,3,79,78,-1
2020,3,81,78,0
2020,3,94,75,1
2020,3,70,81,-1
2020,3,79,74,1
2020,3,82,62,0
2020,3,67,92,1
2020,3,77,75,1
2020,3,82,66,1
2020,4,68,83,0
2020,4,74,82,1
2020,4,92,80,1
2020,4,81,79,-1
2020,4,74,75,1
2020,4,67,77,-1
2020,4,77,94,0
2020,4,77,69,-1
2020,4,62,80,-1
2020,5,80,74,1
2020,5,80,67,1
2020,5,94,80,1
2020,5,70,74,0
2020,5,75,62,1
2020,5,77,78,-1
2020,5,79,69,1
2020,5,82,92,0
2020,5,83,77,0
2020,6,67,82,-1
2020,6,74,80,-1
2020,6,77,79,-1
2020,6,74,83,-1
2020,6,61,94,-1
2020,6,78,80,-1
2020,6,92,77,0
2020,6,69,70,-1
2020,6,80,75,-1
2020,7,75,69,1
2020,7,80,78,0
2020,7,94,77,-1
2020,7,70,92,0
2020,7,62,74,-1
2020,7,80,80,0
2020,7,79,73,1
2020,7,83,68,1
2020,7,82,77,0
2020,8,82,79,1
2020,8,73,94,0
2020,8,68,73,1
2020,8,79,82,0
2020,8,62,70,1
2020,8,77,74,0
2020,8,92,78,1
2020,8,73,56,1
2020,8,77,79,1
2020,9,73,73,1
2020,9,94,62,1
2020,9,70,79,1
2020,9,74,77,-1
2020,9,56,68,1
2020,9,79,92,0
2020,9,79,76,0
2020,9,82,73,0
2020,9,78,82,1
2020,10,76,56,1
2020,10,80,78,-1
2020,10,92,83,1
2020,10,82,95,1
2020,10,78,73,1
2020,10,76,70,0
2020,10,62,75,1
2020,10,68,72,1
2020,10,73,79,-1
2020,11,72,77,-1
2020,11,75,78,-1
2020,11,73,62,-1
2020,11,55,73,-1
2020,11,79,68,0
2020,11,95,92,1
2020,11,79,76,1
2020,11,82,80,-1
2020,11,71,81,1
2020,12,91,54,0
2020,12,79,70,0
2020,12,68,95,-1
2020,12,81,82,-1
2020,12,62,79,1
2020,12,76,79,-1
2020,12,79,73,1
2020,12,73,75,1
2020,12,77,73,-1
2020,13,79,63,1
2020,13,72,73,0
2020,13,75,91,-1
2020,13,77,68,0
2020,13,55,79,-1
2020,13,95,79,-1
2020,13,79,70,1
2020,13,82,76,-1
2020,13,73,82,1
2020,14,82,74,0
2020,14,73,73,1
2020,14,79,95,1
2020,14,91,68,1
2020,14,70,81,1
2020,14,80,77,1
2020,14,80,79,1
2020,14,63,72,1
2020,14,76,55,-1
2020,15,78,73,-1
2020,15,95,76,1
2020,15,72,80,1
2020,15,74,70,1
2020,15,73,91,-1
2020,15,55,64,0
2020,15,68,81,-1
2020,15,81,80,1
2020,15,79,81,1
2020,16,76,73,-1
2020,16,73,68,1
2020,16,91,81,0
2020,16,64,78,-1
2020,16,80,74,-1
2020,16,80,55,1
2020,16,81,72,-1
2020,16,70,95,-1
2020,16,81,79,0
2020,17,78,91,1
2020,17,95,81,1
2020,17,72,76,1
2020,17,73,80,-1
2020,17,81,73,1
2020,17,79,70,0
2020,17,74,80,0
2020,17,68,64,1
2020,17,55,81,1
2020,18,79,80,1
2020,18,75,91,-1
2020,18,68,75,-1
2020,18,72,81,1
2020,18,77,80,-1
2020,18,74,70,-1
2020,18,82,64,1
2020,18,74,95,-1
2020,18,55,80,-1
2020,19,91,72,1
2020,19,79,74,1
2020,19,80,82,1
2020,19,70,56,-1
2020,19,64,74,1
2020,19,81,74,-1
2020,19,95,79,1
2020,19,75,77,-1
2020,19,80,68,1
2020,20,74,79,0
2020,20,74,75,1
2020,20,91,64,1
2020,20,68,80,0
2020,20,77,80,1
2020,20,74,95,-1
2020,20,82,79,0
2020,20,72,70,1
2020,20,56,81,-1
2020,21,79,74,1
2020,21,70,77,1
2020,21,75,73,-1
2020,21,78,57,0
2020,21,75,64,-1
2020,21,81,68,0
2020,21,80,91,1
2020,21,95,82,0
2020,21,79,71,1
2020,22,90,79,1
2020,22,74,70,0
2020,22,77,80,-1
2020,22,57,75,-1
2020,22,82,75,1
2020,22,64,81,-1
2020,22,67,79,-1
2020,22,71,94,-1
2020,22,74,79,0
2020,23,94,57,1
2020,23,79,77,0
2020,23,70,67,-1
2020,23,75,72,-1
2020,23,75,90,-1
2020,23,79,82,-1
2020,23,81,74,1
2020,23,80,74,1
2020,23,80,63,-1
2020,24,67,75,0
2020,24,74,79,-1
2020,24,90,70,1
2020,24,77,94,-1
2020,24,74,58,1
2020,24,72,79,1
2020,24,63,79,0
2020,24,82,81,0
2020,24,75,80,-1
2020,25,58,72,-1
2020,25,81,80,1
2020,25,69,63,1
2020,25,75,75,0
2020,25,79,77,0
2020,25,79,81,0
2020,25,79,90,-1
2020,25,94,73,1
2020,25,74,68,0
2020,26,73,79,-1
2020,26,90,79,1
2020,26,68,58,0
2020,26,77,74,-1
2020,26,81,70,0
2020,26,80,79,-1
2020,26,72,74,0
2020,26,64,94,-1
2020,26,74,81,-1
2020,27,75,64,1
2020,27,79,81,-1
2020,27,70,74,-1
2020,27,58,77,0
2020,27,80,91,-1
2020,27,94,80,1
2020,27,79,73,-1
2020,27,74,82,-1
2020,27,72,67,0
2020,28,91,95,-1
2020,28,82,80,-1
2020,28,80,69,0
2020,28,74,79,0
2020,28,83,74,0
2020,28,73,58,0
2020,28,68,78,1
2020,28,77,73,1
2020,28,64,74,0
2020,29,69,83,-1
2020,29,74,73,1
2020,29,74,77,-1
2020,29,78,74,-1
2020,29,80,80,-1
2020,29,95,68,1
2020,29,79,64,1
2020,29,57,91,-1
2020,29,73,84,-1
2020,30,69,79,1
2020,30,83,95,-1
2020,30,68,77,0
2020,30,80,74,-1
2020,30,84,57,0
2020,30,91,74,1
2020,30,74,80,-1
2020,30,64,78,0
2020,30,73,73,0
2020,31,77,84,-1
2020,31,68,91,-1
2020,31,73,64,-1
2020,31,74,80,-1
2020,31,57,74,-1
2020,31,80,69,0
2020,31,95,79,1
2020,31,74,73,-1
2020,31,78,83,0
2020,32,79,80,1
2020,32,69,74,1
2020,32,64,57,1
2020,32,74,95,-1
2020,32,80,78,1
2020,32,73,77,-1
2020,32,83,73,1
2020,32,91,74,-1
2020,32,84,68,0
2020,33,95,69,1
2020,33,68,73,0
2020,33,73,80,0
2020,33,74,83,1
2020,33,77,64,1
2020,33,74,74,1
2020,33,84,91,-1
2020,33,78,80,-1
2020,33,57,79,-1
2020,34,73,84,-1
2020,34,83,74,1
2020,34,79,74,1
2020,34,91,77,-1
2020,34,80,57,1
2020,34,69,78,1
2020,34,64,68,1
2020,34,74,73,1
2020,34,80,95,-1
2015,1,82,84,1
2015,1,87,88,0
2015,1,69,72,1
2015,1,73,77,0
2015,1,63,82,1
2015,1,76,78,1
2015,1,97,69,1
2015,1,78,79,-1
2015,1,97,64,1
2015,1,73,97,0
2015,2,77,73,1
2015,2,88,82,1
2015,2,64,76,0
2015,2,84,77,1
2015,2,96,64,1
2015,2,77,87,-1
2015,2,79,97,-1
2015,2,81,97,1
2015,2,72,74,0
2015,2,69,69,0
2015,3,73,64,0
2015,3,97,85,1
2015,3,82,77,0
2015,3,97,97,-1
2015,3,76,82,0
2015,3,74,69,-1
2015,3,88,77,1
2015,3,87,78,1
2015,3,69,79,0
2015,3,64,72,-1
2015,4,69,63,-1
2015,4,72,97,-1
2015,4,84,69,-1
2015,4,96,76,0
2015,4,77,82,0
2015,4,82,72,-1
2015,4,80,73,1
2015,4,64,87,-1
2015,4,77,97,-1
2015,4,77,88,-1
2015,5,97,69,1
2015,5,76,72,1
2015,5,73,96,-1
2015,5,64,80,0
2015,5,73,84,1
2015,5,87,81,1
2015,5,69,77,-1
2015,5,82,97,0
2015,5,77,77,1
2015,5,88,64,1
2015,6,69,77,-1
2015,6,80,97,-1
2015,6,97,69,1
2015,6,96,87,1
2015,6,84,64,0
2015,6,77,73,-1
2015,6,77,82,1
2015,6,72,73,-1
2015,6,81,88,0
2015,6,64,77,0
2015,7,77,64,0
2015,7,88,97,1
2015,7,74,97,-1
2015,7,64,77,0
2015,7,73,69,0
2015,7,81,69,1
2015,7,87,72,1
2015,7,77,80,-1
2015,7,77,81,1
2015,7,97,83,1
2015,8,69,74,-1
2015,8,77,97,-1
2015,8,83,76,0
2015,8,97,64,1
2015,8,64,82,-1
2015,8,96,78,1
2015,8,72,88,1
2015,8,69,87,-1
2015,8,80,73,1
2015,8,81,77,-1
2015,9,77,77,1
2015,9,73,83,-1
2015,9,98,97,1
2015,9,88,69,1
2015,9,64,81,0
2015,9,64,69,0
2015,9,82,74,1
2015,9,78,72,0
2015,9,88,80,1
2015,9,77,96,-1
2015,10,72,77,-1
2015,10,69,98,-1
2015,10,96,64,1
2015,10,97,77,-1
2015,10,81,82,-1
2015,10,83,88,1
2015,10,80,88,-1
2015,10,76,73,1
2015,10,69,77,1
2015,10,74,64,-1
2015,11,64,72,0
2015,11,72,97,-1
2015,11,77,69,0
2015,11,98,73,1
2015,11,77,69,0
2015,11,82,65,1
2015,11,88,77,0
2015,11,77,80,0
2015,11,88,83,0
2015,11,80,97,1
2015,12,83,77,1
2015,12,96,82,1
2015,12,65,98,-1
2015,12,97,88,1
2015,12,72,81,0
2015,12,73,77,1
2015,12,77,88,1
2015,12,69,64,0
2015,12,80,77,1
2015,12,69,72,0
2015,13,81,69,1
2015,13,77,83,-1
2015,13,77,77,1
2015,13,82,98,-1
2015,13,77,65,-1
2015,13,97,72,1
2015,13,87,69,1
2015,13,65,80,-1
2015,13,88,98,-1
2015,13,72,74,-1
2015,14,69,97,-1
2015,14,84,64,-1
2015,14,98,76,1
2015,14,72,82,-1
2015,14,74,88,-1
2015,14,98,77,1
2015,14,80,81,1
2015,14,69,88,0
2015,14,65,72,1
2015,14,77,77,0
2015,15,72,98,-1
2015,15,77,98,0
2015,15,88,74,1
2015,15,65,77,0
2015,15,82,76,1
2015,15,77,69,1
2015,15,88,65,0
2015,15,97,81,-1
2015,15,80,83,0
2015,15,72,69,1
2015,16,76,72,-1
2015,16,98,65,1
2015,16,77,80,0
2015,16,65,88,-1
2015,16,74,78,-1
2015,16,81,72,1
2015,16,69,78,0
2015,16,69,82,-1
2015,16,83,96,-1
2015,16,99,88,1
2015,17,97,77,1
2015,17,87,76,1
2015,17,69,81,0
2015,17,72,83,1
2015,17,83,72,-1
2015,17,78,73,-1
2015,17,88,99,1
2015,17,78,65,-1
2015,17,80,98,1
2015,17,65,69,1
2015,18,76,72,0
2015,18,99,78,1
2015,18,82,81,0
2015,18,76,88,0
2015,18,66,77,1
2015,18,73,88,-1
2015,18,83,69,-1
2015,18,69,81,0
2015,18,98,97,1
2015,18,74,65,-1
2015,19,65,66,0
2015,19,81,73,-1
2015,19,88,72,1
2015,19,82,83,1
2015,19,78,76,1
2015,19,77,99,-1
2015,19,97,69,1
2015,19,72,98,-1
2015,19,69,77,1
2015,19,88,82,1
2015,20,65,99,-1
2015,20,69,98,-1
2015,20,97,74,1
2015,20,80,66,1
2015,20,82,76,1
2015,20,72,69,0
2015,20,83,82,0
2015,20,79,72,1
2015,20,88,88,1
2015,20,77,76,1
2015,21,74,72,-1
2015,21,99,80,1
2015,21,66,97,-1
2015,21,69,69,1
2015,21,76,65,1
2015,21,76,83,-1
2015,21,72,77,1
2015,21,88,79,1
2015,21,98,82,1
2015,21,82,88,1
2015,22,72,66,1
2015,22,97,99,1
2015,22,82,69,1
2015,22,76,82,1
2015,22,80,76,0
2015,22,65,72,-1
2015,22,77,88,1
2015,22,79,88,-1
2015,22,83,99,-1
2015,22,69,73,1
2015,23,73,80,0
2015,23,88,65,1
2015,23,98,73,1
2015,23,69,83,0
2015,23,82,79,-1
2015,23,88,77,1
2015,23,99,76,1
2015,23,73,83,1
2015,23,76,97,1
2015,23,66,69,-1
2015,24,77,79,1
2015,24,99,82,-1
2015,24,65,88,-1
2015,24,97,73,1
2015,24,72,77,-1
2015,24,80,88,1
2015,24,83,73,1
2015,24,82,65,1
2015,24,70,99,-1
2015,24,76,69,1
2015,25,79,65,1
2015,25,69,99,-1
2015,25,73,76,1
2015,25,73,72,0
2015,25,82,77,1
2015,25,88,81,1
2015,25,65,83,-1
2015,25,88,96,0
2015,25,99,83,0
2015,25,77,70,0
2015,26,76,65,1
2015,26,72,88,-1
2015,26,83,99,1
2015,26,70,73,1
2015,26,69,82,1
2015,26,99,74,1
2015,26,80,79,1
2015,26,83,77,1
2015,26,96,88,0
2015,26,65,77,-1
2015,27,88,72,1
2015,27,79,96,0
2015,27,65,99,-1
2015,27,74,69,1
2015,27,77,83,-1
2015,27,72,83,0
2015,27,82,65,1
2015,27,88,70,1
2015,27,98,76,1
2015,27,77,81,-1
2015,28,70,88,-1
2015,28,96,77,1
2015,28,74,82,1
2015,28,76,77,-1
2015,28,84,72,1
2015,28,69,65,0
2015,28,72,79,0
2015,28,83,88,-1
2015,28,81,65,1
2015,28,99,98,1
2015,29,65,74,-1
2015,29,89,84,1
2015,29,64,96,-1
2015,29,72,76,-1
2015,29,82,81,0
2015,29,98,69,1
2015,29,89,83,0
2015,29,77,72,1
2015,29,77,99,-1
2015,29,79,70,0
2015,30,96,81,1
2015,30,76,89,-1
2015,30,65,82,1
2015,30,72,64,0
2015,30,99,72,1
2015,30,69,77,0
2015,30,74,98,-1
2015,30,84,89,0
2015,30,70,77,-1
2015,30,83,79,-1
2015,31,98,65,1
2015,31,81,96,0
2015,31,89,99,0
2015,31,72,69,1
2015,31,77,74,1
2015,31,77,82,0
2015,31,79,84,1
2015,31,81,72,0
2015,31,64,70,-1
2015,31,89,76,1
2015,32,76,79,0
2015,32,100,89,1
2015,32,72,96,-1
2015,32,98,81,1
2015,32,83,77,1
2015,32,74,72,1
2015,32,69,89,0
2015,32,82,64,0
2015,32,65,77,-1
2015,32,70,81,1
2015,33,64,84,-1
2015,33,79,100,-1
2015,33,96,70,1
2015,33,77,76,-1
2015,33,80,82,0
2015,33,81,72,0
2015,33,72,65,1
2015,33,89,74,1
2015,33,77,99,-1
2015,33,89,69,1
2015,34,100,77,1
2015,34,84,80,0
2015,34,76,64,1
2015,34,65,89,-1
2015,34,99,72,1
2015,34,77,81,1
2015,34,70,72,1
2015,34,82,96,-1
2015,34,74,89,0
2015,34,69,79,-1
2015,35,81,76,1
2015,35,64,100,-1
2015,35,96,84,0
2015,35,89,99,-1
2015,35,72,82,0
2015,35,80,74,0
2015,35,77,68,-1
2015,35,89,65,1
2015,35,81,71,-1
2015,35,72,77,0
2015,36,65,79,-1
2015,36,69,64,1
2015,36,100,81,1
2015,36,99,89,0
2015,36,84,72,0
2015,36,76,96,0
2015,36,82,71,1
2015,36,72,81,-1
2015,36,77,89,0
2015,36,74,77,1
2015,37,82,81,1
2015,37,71,84,-1
2015,37,72,76,1
2015,37,96,100,-1
2015,37,81,69,-1
2015,37,64,75,-1
2015,37,76,64,0
2015,37,80,99,-1
2015,37,89,77,0
2015,37,90,72,1
2015,38,76,71,0
2015,38,84,82,1
2015,38,100,72,0
2015,38,70,96,0
2015,38,75,80,-1
2015,38,65,64,1
2015,38,78,79,1
2015,38,72,89,-1
2015,38,81,90,-1
2015,38,99,76,1
2017,1,80,70,0
2017,1,73,68,1
2017,1,97,75,1
2017,1,71,84,0
2017,1,90,78,1
2017,1,70,86,1
2017,1,80,97,-1
2017,1,97,64,0
2017,1,80,64,-1
2017,1,86,71,-1
2017,2,75,73,0
2017,2,77,80,0
2017,2,70,80,-1
2017,2,68,85,1
2017,2,97,80,1
2017,2,65,97,0
2017,2,71,71,1
2017,2,64,70,0
2017,2,86,97,-1
2017,2,84,90,0
2017,3,80,77,0
2017,3,80,97,-1
2017,3,97,69,1
2017,3,80,84,-1
2017,3,90,72,1
2017,3,97,64,-1
2017,3,70,65,1
2017,3,85,75,-1
2017,3,70,68,-1
2017,3,73,86,-1
2017,4,75,70,0
2017,4,65,97,-1
2017,4,97,71,1
2017,4,68,90,0
2017,4,72,80,1
2017,4,69,80,0
2017,4,86,85,1
2017,4,84,80,1
2017,4,77,97,-1
2017,4,64,73,0
2017,5,79,68,1
2017,5,90,75,1
2017,5,97,84,0
2017,5,80,70,1
2017,5,80,72,1
2017,5,70,86,-1
2017,5,97,97,0
2017,5,70,77,-1
2017,5,73,65,-1
2017,5,85,64,1
2017,6,75,79,1
2017,6,68,80,1
2017,6,70,97,-1
2017,6,86,90,1
2017,6,72,97,0
2017,6,65,85,-1
2017,6,97,73,1
2017,6,84,69,1
2017,6,78,80,-1
2017,6,64,70,1
2017,7,79,75,1
2017,7,70,65,-1
2017,7,90,65,1
2017,7,69,72,0
2017,7,73,70,1
2017,7,85,98,-1
2017,7,97,69,0
2017,7,77,84,0
2017,7,79,86,1
2017,7,81,97,1
2017,8,72,77,0
2017,8,65,90,-1
2017,8,97,73,1
2017,8,98,69,1
2017,8,75,97,-1
2017,8,65,79,0
2017,8,86,79,1
2017,8,70,85,-1
2017,8,84,81,1
2017,8,69,69,-1
2017,9,69,75,-1
2017,9,77,69,0
2017,9,85,98,-1
2017,9,79,65,1
2017,9,69,70,0
2017,9,81,73,1
2017,9,91,98,1
2017,9,85,72,1
2017,9,79,65,1
2017,9,97,86,1
2017,10,65,79,-1
2017,10,70,91,0
2017,10,65,97,-1
2017,10,98,79,1
2017,10,98,69,1
2017,10,69,85,1
2017,10,86,69,0
2017,10,75,77,-1
2017,10,72,81,0
2017,10,73,85,0
2017,11,79,70,1
2017,11,69,73,0
2017,11,80,98,1
2017,11,69,65,-1
2017,11,72,69,1
2017,11,97,65,1
2017,11,77,86,0
2017,11,81,84,1
